0,482
1,481
2,482
3,481
4,481
5,481
6,481
7,482
8,482
9,482
10,483
11,483
12,483
13,483
14,482
15,482
16,481
17,481
18,481
19,481
20,481
21,481
22,481
23,482
24,482
25,482
26,484
27,484
28,483
29,483
30,483
31,483
32,482
33,482
34,481
35,480
36,480
37,481
38,480
39,481
40,482
41,482
42,482
43,483
44,483
45,484
46,484
47,483
48,482
49,482
50,482
51,480
52,480
53,480
54,481
55,481
56,481
57,482
58,482
59,483
60,484
61,484
62,483
63,483
64,482
65,481
66,481
67,481
68,481
69,480
70,480
71,481
72,481
73,482
74,482
75,483
76,483
77,484
78,485
79,484
80,483
81,482
82,481
83,482
84,481
85,481
86,480
87,481
88,482
89,482
90,482
91,482
92,481
93,483
94,483
95,484
96,483
97,482
98,482
99,481
100,481
101,480
102,481
103,480
104,480
105,481
106,481
107,482
108,483
109,483
110,483
111,484
112,483
113,483
114,483
115,482
116,482
117,481
118,481
119,480
120,480
121,481
122,481
123,482
124,482
125,482
126,484
127,483
128,484
129,483
130,483
131,483
132,482
133,482
134,481
135,482
136,481
137,481
138,481
139,482
140,482
141,482
142,483
143,484
144,484
145,483
146,483
147,482
148,483
149,482
150,482
151,481
152,481
153,482
154,482
155,482
156,482
157,483
158,484
159,483
160,483
161,484
162,483
163,484
164,484
165,483
166,482
167,482
168,480
169,481
170,482
171,482
172,482
173,483
174,483
175,483
176,484
177,484
178,484
179,484
180,483
181,484
182,482
183,482
184,482
185,481
186,481
187,481
188,481
189,481
190,483
191,483
192,483
193,484
194,484
195,484
196,484
197,484
198,483
199,483
200,482
201,481
202,481
203,481
204,481
205,481
206,483
207,483
208,482
209,483
210,484
211,484
212,484
213,484
214,483
215,483
216,483
217,482
218,481
219,481
220,481
221,482
222,482
223,482
224,483
225,484
226,484
227,483
228,484
229,484
230,483
231,484
232,482
233,482
234,481
235,481
236,481
237,482
238,481
239,481
240,482
241,484
242,483
243,484
244,484
245,484
246,484
247,483
248,483
249,482
250,482
251,481
252,481
253,481
254,482
255,482
256,482
257,483
258,483
259,483
260,483
261,484
262,484
263,484
264,483
265,482
266,481
267,481
268,481
269,481
270,480
271,482
272,483
273,483
274,483
275,483
276,484
277,484
278,484
279,484
280,483
281,483
282,482
283,482
284,481
285,481
286,481
287,481
288,492
289,482
290,482
291,483
292,482
293,483
294,484
295,483
296,484
297,484
298,483
299,482
300,482
301,481
302,481
303,481
304,481
305,482
306,482
307,482
308,483
309,484
310,484
311,484
312,484
313,484
314,483
315,483
316,483
317,482
318,481
319,481
320,481
321,481
322,482
323,482
324,483
325,483
326,484
327,484
328,484
329,484
330,483
331,483
332,483
333,482
334,482
335,481
336,481
337,482
338,482
339,481
340,482
341,483
342,483
343,484
344,484
345,484
346,482
347,483
348,483
349,482
350,482
351,481
352,481
353,480
354,481
355,481
356,481
357,482
358,482
359,483
360,483
361,483
362,482
363,483
364,482
365,482
366,481
367,480
368,480
369,480
370,481
371,481
372,481
373,481
374,482
375,482
376,483
377,484
378,484
379,484
380,482
381,483
382,482
383,481
384,480
385,480
386,480
387,481
388,481
389,481
390,482
391,483
392,484
393,484
394,483
395,484
396,483
397,483
398,483
399,482
400,482
401,481
402,481
403,481
404,482
405,481
406,482
407,482
408,483
409,483
410,483
411,483
412,483
413,483
414,483
415,483
416,481
417,481
418,481
419,481
420,481
421,481
422,482
423,482
424,483
425,483
426,483
427,483
428,483
429,483
430,483
431,483
432,482
433,482
434,481
435,482
436,482
437,481
438,482
439,482
440,482
441,483
442,483
443,483
444,484
445,483
446,483
447,484
448,483
449,482
450,482
451,481
452,480
453,481
454,481
455,481
456,482
457,483
458,483
459,483
460,484
461,484
462,483
463,483
464,482
465,483
466,482
467,482
468,481
469,481
470,481
471,481
472,482
473,482
474,483
475,483
476,483
477,484
478,484
479,484
480,483
481,483
482,483
483,482
484,481
485,480
486,481
487,481
488,480
489,481
490,482
491,482
492,483
493,484
494,484
495,481
496,480
497,480
498,480
499,479
500,478
501,477
502,478
503,478
504,478
505,479
506,479
507,480
508,480
509,481
510,480
511,480
512,480
513,480
514,481
515,480
516,479
517,479
518,478
519,477
520,478
521,479
522,480
523,480
524,481
525,481
526,482
527,482
528,482
529,482
530,484
531,484
532,484
533,483
534,483
535,482
536,482
537,483
538,482
539,483
540,483
541,484
542,484
543,484
544,486
545,485
546,484
547,484
548,484
549,482
550,484
551,481
552,482
553,482
554,482
555,483
556,483
557,484
558,484
559,484
560,484
561,484
562,484
563,484
564,484
565,484
566,483
567,483
568,482
569,482
570,482
571,483
572,483
573,484
574,484
575,484
576,485
577,484
578,485
579,486
580,485
581,484
582,484
583,484
584,483
585,483
586,482
587,483
588,483
589,483
590,483
591,484
592,484
593,485
594,485
595,485
596,485
597,484
598,484
599,483
600,484
601,482
602,482
603,482
604,483
605,483
606,483
607,485
608,485
609,485
610,484
611,485
612,485
613,484
614,484
615,484
616,483
617,482
618,482
619,482
620,481
621,482
622,483
623,483
624,484
625,485
626,485
627,485
628,485
629,485
630,485
631,484
632,484
633,484
634,483
635,483
636,483
637,483
638,482
639,482
640,483
641,484
642,484
643,484
644,485
645,485
646,485
647,485
648,484
649,482
650,484
651,483
652,482
653,482
654,492
655,484
656,491
657,484
658,484
659,484
660,484
661,484
662,485
663,484
664,484
665,484
666,484
667,483
668,482
669,482
670,482
671,483
672,483
673,484
674,484
675,484
676,485
677,486
678,486
679,485
680,484
681,484
682,485
683,484
684,482
685,483
686,482
687,483
688,483
689,483
690,484
691,485
692,485
693,486
694,485
695,485
696,485
697,485
698,484
699,484
700,483
701,482
702,483
703,482
704,484
705,484
706,484
707,485
708,485
709,485
710,485
711,485
712,485
713,485
714,484
715,484
716,483
717,483
718,482
719,483
720,482
721,483
722,483
723,483
724,484
725,484
726,485
727,485
728,486
729,486
730,486
731,484
732,483
733,484
734,483
735,482
736,483
737,483
738,484
739,483
740,484
741,484
742,485
743,486
744,485
745,485
746,485
747,485
748,484
749,484
750,484
751,483
752,483
753,483
754,483
755,484
756,484
757,485
758,484
759,486
760,485
761,485
762,485
763,486
764,485
765,484
766,483
767,483
768,483
769,482
770,482
771,483
772,483
773,484
774,484
775,484
776,484
777,485
778,485
779,484
780,484
781,484
782,483
783,484
784,482
785,482
786,482
787,483
788,483
789,483
790,484
791,485
792,484
793,485
794,485
795,485
796,485
797,485
798,484
799,483
800,484
801,482
802,483
803,483
804,482
805,484
806,483
807,484
808,484
809,485
810,485
811,485
812,485
813,485
814,484
815,483
816,483
817,482
818,482
819,482
820,482
