0,485
1,485
2,484
3,482
4,482
5,482
6,481
7,482
8,483
9,483
10,485
11,484
12,484
13,485
14,486
15,485
16,484
17,484
18,483
19,483
20,482
21,482
22,482
23,482
24,482
25,483
26,483
27,484
28,485
29,484
30,485
31,486
32,485
33,484
34,484
35,483
36,483
37,481
38,480
39,481
40,481
41,480
42,479
43,481
44,481
45,482
46,481
47,481
48,482
49,481
50,480
51,479
52,479
53,478
54,477
55,480
56,482
57,483
58,484
59,485
60,487
61,488
62,490
63,492
64,495
65,497
66,500
67,504
68,507
69,511
70,512
71,517
72,519
73,522
74,526
75,531
76,535
77,538
78,541
79,544
80,547
81,548
82,547
83,544
84,541
85,535
86,531
87,527
88,526
89,525
90,524
91,523
92,521
93,518
94,510
95,508
96,507
97,503
98,500
99,497
100,495
101,493
102,492
103,491
104,489
105,490
106,491
107,492
108,492
109,493
110,494
111,495
112,495
113,496
114,497
115,496
116,495
117,495
118,492
119,490
120,488
121,485
122,484
123,484
124,485
125,487
126,488
127,490
128,490
129,489
130,489
131,488
132,487
133,487
134,485
135,483
136,484
137,482
138,481
139,481
140,481
141,480
142,482
143,484
144,485
145,486
146,487
147,486
148,486
149,488
150,488
151,488
152,488
153,488
154,486
155,486
156,485
157,484
158,485
159,486
160,491
161,496
162,501
163,503
164,503
165,502
166,501
167,497
168,491
169,484
170,478
171,478
172,479
173,479
174,481
175,485
176,488
177,487
178,483
179,481
180,481
181,481
182,485
183,487
184,488
185,487
186,484
187,481
188,482
189,487
190,489
191,488
192,490
193,488
194,484
195,485
196,485
197,483
198,485
199,487
200,485
201,480
202,478
203,477
204,477
205,479
206,479
207,479
208,479
209,481
210,483
211,482
212,486
213,486
214,486
215,484
216,481
217,482
218,482
219,481
220,481
221,481
222,483
223,486
224,488
225,492
226,493
227,496
228,499
229,498
230,499
231,506
232,509
233,507
234,504
235,496
236,485
237,472
238,462
239,460
240,467
241,474
242,472
243,474
244,476
245,479
246,480
247,476
248,475
249,472
250,476
251,482
252,485
253,486
254,492
255,502
256,506
257,516
258,517
259,506
260,499
261,494
262,492
263,495
264,492
265,489
266,485
267,478
268,471
269,468
270,466
271,467
272,469
273,472
274,475
275,476
276,482
277,487
278,491
279,493
280,495
281,496
282,495
283,496
284,500
285,507
286,507
287,496
288,497
289,493
290,487
291,494
292,497
293,496
294,492
295,493
296,490
297,489
298,486
299,485
300,484
301,483
302,475
303,476
304,476
305,482
306,483
307,489
308,493
309,494
310,498
311,501
312,503
313,493
314,493
315,496
316,491
317,487
318,487
319,485
320,488
321,487
322,484
323,486
324,495
325,493
326,492
327,490
328,493
329,510
330,496
331,502
332,509
333,521
334,513
335,500
336,490
337,484
338,475
339,472
340,480
341,488
342,485
343,491
344,493
345,482
346,477
347,477
348,472
349,469
350,474
351,482
352,485
353,482
354,479
355,478
356,477
357,478
358,475
359,475
360,482
361,491
362,498
363,503
364,515
365,520
366,505
367,496
368,486
369,481
370,479
371,480
372,483
373,483
374,488
375,490
376,479
377,472
378,473
379,469
380,460
381,463
382,475
383,485
384,492
385,493
386,491
387,484
388,488
389,490
390,481
391,473
392,470
393,473
394,479
395,484
396,487
397,484
398,474
399,472
400,478
401,485
402,491
403,501
404,503
405,498
406,493
407,491
408,491
409,488
410,486
411,490
412,500
413,493
414,486
415,485
416,468
417,465
418,470
419,475
420,481
421,477
422,479
423,491
424,499
425,486
426,467
427,466
428,473
429,474
430,481
431,489
432,481
433,480
434,479
435,480
436,484
437,487
438,502
439,515
440,517
441,512
442,507
443,476
444,455
445,469
446,466
447,474
448,475
449,479
450,483
451,492
452,488
453,483
454,478
455,478
456,489
457,499
458,514
459,486
460,467
461,465
462,467
463,472
464,472
465,471
466,478
467,483
468,485
469,488
470,483
471,489
472,498
473,504
474,497
475,515
476,527
477,523
478,503
479,482
480,476
481,468
482,470
483,478
484,480
485,467
486,466
487,464
488,468
489,472
490,471
491,478
492,483
493,484
494,475
495,475
496,477
497,476
498,479
499,490
500,491
501,504
502,512
503,506
504,504
505,504
506,511
507,513
508,510
509,495
510,469
511,464
512,467
513,480
514,483
515,479
516,478
517,469
518,470
519,477
520,476
521,476
522,486
523,497
524,496
525,500
526,499
527,485
528,472
529,482
530,503
531,525
532,535
533,532
534,525
535,505
536,478
537,469
538,477
539,479
540,480
541,490
542,508
543,516
544,524
545,525
546,486
547,478
548,475
549,478
550,489
551,491
552,483
553,485
554,491
555,493
556,496
557,495
558,504
559,496
560,491
561,497
562,493
563,493
564,489
565,477
566,482
567,490
568,486
569,497
570,495
571,494
572,496
573,500
574,503
575,498
576,477
577,463
578,467
579,475
580,482
581,478
582,485
583,494
584,494
585,484
586,490
587,494
588,495
589,503
590,518
591,525
592,532
593,540
594,508
595,464
596,459
597,472
598,478
599,492
600,495
601,486
602,483
603,488
604,481
605,480
606,482
607,472
608,478
609,490
610,491
611,482
612,488
613,498
614,501
615,511
616,510
617,494
618,472
619,481
620,485
621,496
622,509
623,512
624,492
625,481
626,488
627,502
628,505
629,502
630,497
631,491
632,485
633,495
634,505
635,497
636,476
637,458
638,458
639,463
640,468
641,479
642,487
643,491
644,492
645,490
646,485
647,491
648,491
649,489
650,485
651,490
652,498
653,491
654,504
655,525
656,549
657,558
658,512
659,473
660,469
661,446
662,460
663,485
664,481
665,478
666,470
667,468
668,469
669,477
670,485
671,489
672,496
673,506
674,524
675,533
676,531
677,514
678,487
679,471
680,481
681,497
682,498
683,492
684,487
685,471
686,473
687,481
688,476
689,476
690,477
691,482
692,482
693,484
694,477
695,483
696,493
697,493
698,512
699,526
700,525
701,514
702,490
703,468
704,469
705,483
706,491
707,498
708,474
709,467
710,476
711,477
712,480
713,475
714,475
715,481
716,485
717,485
718,481
719,477
720,478
721,483
722,489
723,498
724,509
725,522
726,523
727,528
728,509
729,494
730,481
731,491
732,493
733,487
734,497
735,493
736,487
737,478
738,477
739,478
740,476
741,469
742,484
743,486
744,491
745,501
746,502
747,494
748,493
749,501
750,485
751,476
752,469
753,469
754,473
755,474
756,482
757,498
758,515
759,528
760,521
761,484
762,471
763,472
764,483
765,486
766,487
767,495
768,484
769,476
770,477
771,477
772,477
773,482
774,500
775,506
776,496
777,483
778,466
779,474
780,486
781,497
782,500
783,478
784,474
785,471
786,477
787,494
788,501
789,505
790,504
791,488
792,470
793,466
794,466
795,471
796,477
797,471
798,477
799,490
800,493
801,483
802,485
803,486
804,492
805,486
806,483
807,479
808,482
809,485
810,484
811,479
812,481
813,480
814,483
815,494
816,493
817,483
818,472
819,472
820,476
821,478
822,475
823,473
824,464
825,471
826,477
827,485
828,488
829,493
830,500
831,498
832,504
833,507
834,510
835,523
836,505
837,481
838,483
839,485
840,476
841,465
842,467
843,483
844,503
845,495
846,488
847,482
848,482
849,472
850,472
851,481
852,472
853,465
854,451
855,468
856,480
857,481
858,480
859,492
860,491
861,466
862,475
863,488
864,498
865,500
866,487
867,492
868,500
869,496
870,490
871,477
872,481
873,476
874,476
875,487
876,501
877,502
878,504
879,487
880,485
881,497
882,511
883,503
884,505
885,512
886,506
887,500
888,504
889,500
890,496
891,503
892,513
893,528
894,530
895,513
896,521
897,532
898,532
899,506
900,486
901,481
902,488
903,494
904,500
905,489
906,491
907,494
908,488
909,493
910,495
911,492
912,490
913,493
914,504
915,530
916,528
917,493
918,462
919,476
920,462
921,462
922,467
923,466
924,472
925,470
926,465
927,470
928,483
929,500
930,516
931,516
932,484
933,463
934,453
935,463
936,468
937,471
938,482
939,488
940,487
941,493
942,485
943,480
944,474
945,483
946,499
947,483
948,487
949,478
950,469
951,476
952,477
953,483
954,493
955,490
956,486
957,488
958,480
959,472
960,483
961,490
962,503
963,501
964,496
965,495
966,496
967,501
968,489
969,477
970,481
971,478
972,458
973,450
974,465
975,462
976,461
977,459
978,468
979,484
980,485
981,490
982,486
983,490
984,505
985,498
986,481
987,469
988,471
989,485
990,503
991,510
992,512
993,494
994,465
995,455
996,461
997,466
998,475
999,469
1000,462
1001,470
1002,483
1003,488
1004,502
1005,497
1006,466
1007,449
1008,452
1009,463
1010,473
1011,480
1012,478
1013,481
1014,493
1015,492
1016,489
1017,485
1018,478
1019,472
1020,467
1021,463
1022,464
1023,475
1024,489
1025,495
1026,501
1027,501
1028,496
1029,499
1030,494
1031,472
1032,475
1033,477
1034,478
1035,487
1036,494
1037,480
1038,470
1039,460
1040,463
1041,466
1042,462
1043,467
1044,467
1045,474
1046,483
1047,476
1048,477
1049,484
1050,488
1051,494
1052,489
1053,480
1054,482
1055,484
1056,485
1057,485
1058,491
1059,502
1060,516
1061,507
1062,495
1063,484
1064,484
1065,469
1066,467
1067,467
1068,469
1069,481
1070,482
1071,485
1072,470
1073,462
1074,477
1075,488
1076,495
1077,504
1078,499
1079,499
1080,481
1081,471
1082,493
1083,505
1084,490
1085,454
1086,448
1087,458
1088,460
1089,469
1090,469
1091,478
1092,492
1093,487
1094,489
1095,473
1096,483
1097,485
1098,493
1099,500
1100,499
1101,482
1102,472
1103,472
1104,478
1105,486
1106,493
1107,496
1108,485
1109,469
1110,463
1111,473
1112,478
1113,477
1114,483
1115,497
1116,498
1117,496
1118,491
1119,500
1120,481
1121,462
1122,457
1123,464
1124,477
1125,484
1126,487
1127,495
1128,497
1129,493
1130,483
1131,465
1132,476
1133,487
